node_id,node_type,bipartite,label,coverage_status,author_channel_id,author_name,author_handle,comments_total,distinct_videos,distinct_channels,likes_total,replies_total,video_id,title,channel_id,channel_name,category,source_group,view_count,comments_observed,unique_authors
author::UCRvPToDkkumha7WJAfCDk1A,author,0,/@ligiaguerra3057,participación_observada,UCRvPToDkkumha7WJAfCDk1A,@ligiaguerra3057,/@ligiaguerra3057,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCRznz9-N3Qc1w-qNdLSIY2Q,author,0,/@jimmygomez724,participación_observada,UCRznz9-N3Qc1w-qNdLSIY2Q,@jimmygomez724,/@jimmygomez724,1.0,1.0,1.0,14.0,0.0,,,,,,,,,
author::UCSTAUWVc1_82DHYeqOsqEFA,author,0,/@TheAlexX_C,participación_observada,UCSTAUWVc1_82DHYeqOsqEFA,@TheAlexX_C,/@TheAlexX_C,1.0,1.0,1.0,191.0,2.0,,,,,,,,,
author::UCSou6a2OuYGSvPjm5psquyA,author,0,/@FranciscoRivera-sf7ne,participación_observada,UCSou6a2OuYGSvPjm5psquyA,@FranciscoRivera-sf7ne,/@FranciscoRivera-sf7ne,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCTD6q1nyIe3Y7HhqjaMj72w,author,0,/@JuanChang-r6k,participación_observada,UCTD6q1nyIe3Y7HhqjaMj72w,@JuanChang-r6k,/@JuanChang-r6k,1.0,1.0,1.0,8.0,0.0,,,,,,,,,
author::UCTP3O0rMnc8z8v8jaDQwL0w,author,0,/@RobertoZelaya-x1v,participación_observada,UCTP3O0rMnc8z8v8jaDQwL0w,@RobertoZelaya-x1v,/@RobertoZelaya-x1v,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCTTILH6QCIxbTnEWxwRqs1g,author,0,/@3762Jorge,participación_observada,UCTTILH6QCIxbTnEWxwRqs1g,@3762Jorge,/@3762Jorge,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCThW2XNsAaBKme5PUt7n-Zg,author,0,/@thelmamoran8565,participación_observada,UCThW2XNsAaBKme5PUt7n-Zg,@thelmamoran8565,/@thelmamoran8565,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCTwSut16JyAg3mX6LVUNGqA,author,0,/@SuperVictor2005,participación_observada,UCTwSut16JyAg3mX6LVUNGqA,@SuperVictor2005,/@SuperVictor2005,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCTylKrsqkrBKIqubMu_5N0Q,author,0,/@edwingeovanymarroquinmarro6684,participación_observada,UCTylKrsqkrBKIqubMu_5N0Q,@edwingeovanymarroquinmarro6684,/@edwingeovanymarroquinmarro6684,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCUIIIPTVDVHAXqhC_5V6lPA,author,0,/@gorrarota,participación_observada,UCUIIIPTVDVHAXqhC_5V6lPA,@gorrarota,/@gorrarota,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCUoYsrx1oZnCZ0usbBJn4fA,author,0,/@AnaDiaz-re9sq,participación_observada,UCUoYsrx1oZnCZ0usbBJn4fA,@AnaDiaz-re9sq,/@AnaDiaz-re9sq,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCV0iizTBoOfdAFX_thfI9BA,author,0,/@BenjaminLarios-jd8nk,participación_observada,UCV0iizTBoOfdAFX_thfI9BA,@BenjaminLarios-jd8nk,/@BenjaminLarios-jd8nk,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCV0lM03g5fg5pbPj97-sAtA,author,0,/@genarodelgado3929,participación_observada,UCV0lM03g5fg5pbPj97-sAtA,@genarodelgado3929,/@genarodelgado3929,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCV3fr-YOixFKCZBbJP1-X4w,author,0,/@albertoshernandez5251,participación_observada,UCV3fr-YOixFKCZBbJP1-X4w,@albertoshernandez5251,/@albertoshernandez5251,5.0,1.0,1.0,17.0,0.0,,,,,,,,,
author::UCVC2QugcI1G4RvlCiUqd1aQ,author,0,/@rwdm76,participación_observada,UCVC2QugcI1G4RvlCiUqd1aQ,@rwdm76,/@rwdm76,2.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCVQf0tzL7xRzFJsABVVULpg,author,0,/@DennisseLopetegi,participación_observada,UCVQf0tzL7xRzFJsABVVULpg,@DennisseLopetegi,/@DennisseLopetegi,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCVdjCrh4tQoX3haNAZv-n5A,author,0,/@aurahernandez5646,participación_observada,UCVdjCrh4tQoX3haNAZv-n5A,@aurahernandez5646,/@aurahernandez5646,1.0,1.0,1.0,3.0,1.0,,,,,,,,,
author::UCVhif9eV0f8plICen2DnpKA,author,0,/@blogarteplus,participación_observada,UCVhif9eV0f8plICen2DnpKA,@blogarteplus,/@blogarteplus,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCW-JC6lebVmf2P1dmY_L94g,author,0,/@dinoraoroxon5771,participación_observada,UCW-JC6lebVmf2P1dmY_L94g,@dinoraoroxon5771,/@dinoraoroxon5771,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCW80DaMjQlEUibC98Cot-Dg,author,0,/@rogeraldana4289,participación_observada,UCW80DaMjQlEUibC98Cot-Dg,@rogeraldana4289,/@rogeraldana4289,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCWIZUtKJ636y-4TYrNvok0g,author,0,/@cesarandreas7824,participación_observada,UCWIZUtKJ636y-4TYrNvok0g,@cesarandreas7824,/@cesarandreas7824,1.0,1.0,1.0,5.0,0.0,,,,,,,,,
author::UCWWkebAekppaL5b5CNlppuw,author,0,/@ninettmartinez425,participación_observada,UCWWkebAekppaL5b5CNlppuw,@ninettmartinez425,/@ninettmartinez425,1.0,1.0,1.0,3.0,0.0,,,,,,,,,
author::UCWaRixDdpgllTBf4V0jPnKQ,author,0,/@hectormaaz5523,participación_observada,UCWaRixDdpgllTBf4V0jPnKQ,@hectormaaz5523,/@hectormaaz5523,2.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCWoAVGVqCn4xtINCMOTM4jg,author,0,/@OmarMartinez-vv8re,participación_observada,UCWoAVGVqCn4xtINCMOTM4jg,@OmarMartinez-vv8re,/@OmarMartinez-vv8re,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCWvntqPQx99k_Z_skWKqNSA,author,0,/@AntonioChiyal-x5s,participación_observada,UCWvntqPQx99k_Z_skWKqNSA,@AntonioChiyal-x5s,/@AntonioChiyal-x5s,1.0,1.0,1.0,2.0,1.0,,,,,,,,,
author::UCXN2s7DwTJm33xO-pNkAdaA,author,0,/@edithsan7688,participación_observada,UCXN2s7DwTJm33xO-pNkAdaA,@edithsan7688,/@edithsan7688,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCXO1BBohNWXkK9SBDAG2ySg,author,0,/@JBFlute92,participación_observada,UCXO1BBohNWXkK9SBDAG2ySg,@JBFlute92,/@JBFlute92,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCXSkL3ejZ8qWYyF_M7s_QKA,author,0,/@JacintaTzoy,participación_observada,UCXSkL3ejZ8qWYyF_M7s_QKA,@JacintaTzoy,/@JacintaTzoy,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCXVLc8CmAO813ubM-fLvCDw,author,0,/@herminiasaquimux7565,participación_observada,UCXVLc8CmAO813ubM-fLvCDw,@herminiasaquimux7565,/@herminiasaquimux7565,1.0,1.0,1.0,7.0,0.0,,,,,,,,,
author::UCXXh7yg5KUFIWylTiKVEFKQ,author,0,/@MrDuenderojo,participación_observada,UCXXh7yg5KUFIWylTiKVEFKQ,@MrDuenderojo,/@MrDuenderojo,2.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCXgr7vXlRrsaskPdo097kGA,author,0,/@Rogergh-nw4oj,participación_observada,UCXgr7vXlRrsaskPdo097kGA,@Rogergh-nw4oj,/@Rogergh-nw4oj,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCXl30Y_upRqbti52fmjK4YA,author,0,/@capitanfrans,participación_observada,UCXl30Y_upRqbti52fmjK4YA,@capitanfrans,/@capitanfrans,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCXmrpc6Li0spcKxtS0Q_ptg,author,0,/@melvinperez6710,participación_observada,UCXmrpc6Li0spcKxtS0Q_ptg,@melvinperez6710,/@melvinperez6710,1.0,1.0,1.0,10.0,0.0,,,,,,,,,
author::UCXr8_5WtGeipe4haOoQDgyQ,author,0,/@amyherrera7352,participación_observada,UCXr8_5WtGeipe4haOoQDgyQ,@amyherrera7352,/@amyherrera7352,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCY7Hq7F9Lnucf-Yr6JkHZNw,author,0,/@maynorcalel1442,participación_observada,UCY7Hq7F9Lnucf-Yr6JkHZNw,@maynorcalel1442,/@maynorcalel1442,1.0,1.0,1.0,79.0,0.0,,,,,,,,,
author::UCYN4wSQ1Sx4_LurxLlW7MPg,author,0,/@belarminavillatoro6474,participación_observada,UCYN4wSQ1Sx4_LurxLlW7MPg,@belarminavillatoro6474,/@belarminavillatoro6474,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCYwpX26TrCxq8TvbKGRYLXA,author,0,/@beneficioelcaminovillacana8540,participación_observada,UCYwpX26TrCxq8TvbKGRYLXA,@beneficioelcaminovillacana8540,/@beneficioelcaminovillacana8540,1.0,1.0,1.0,3.0,0.0,,,,,,,,,
author::UCZ51R_9Q9C0c8I3pAWhtmjQ,author,0,/@belvettzapeta1251,participación_observada,UCZ51R_9Q9C0c8I3pAWhtmjQ,@belvettzapeta1251,/@belvettzapeta1251,1.0,1.0,1.0,8.0,0.0,,,,,,,,,
author::UCZFQwqh90apuL8eFhvRBkUg,author,0,/@luisricardo9671,participación_observada,UCZFQwqh90apuL8eFhvRBkUg,@luisricardo9671,/@luisricardo9671,1.0,1.0,1.0,9.0,0.0,,,,,,,,,
author::UCZIQnb1fkwe39Iw2TAu-bGA,author,0,/@jorgegomez2237,participación_observada,UCZIQnb1fkwe39Iw2TAu-bGA,@jorgegomez2237,/@jorgegomez2237,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCZLG9qH0tUjNhEGFIUt0CYw,author,0,/@SoniaMarroquin-y6e,participación_observada,UCZLG9qH0tUjNhEGFIUt0CYw,@SoniaMarroquin-y6e,/@SoniaMarroquin-y6e,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCZOmq6MwFDVoCaEl99BRRaw,author,0,/@daniloarevalo3170,participación_observada,UCZOmq6MwFDVoCaEl99BRRaw,@daniloarevalo3170,/@daniloarevalo3170,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCZeIIQrGAedW8tCbKWmGY-A,author,0,/@mariocordon8873,participación_observada,UCZeIIQrGAedW8tCbKWmGY-A,@mariocordon8873,/@mariocordon8873,1.0,1.0,1.0,9.0,0.0,,,,,,,,,
author::UCZjm6U576nX8WOiLhmMR3bw,author,0,/@MariaNavarroYT,participación_observada,UCZjm6U576nX8WOiLhmMR3bw,@MariaNavarroYT,/@MariaNavarroYT,1.0,1.0,1.0,3.0,1.0,,,,,,,,,
author::UC_3xuTXvMIWU5MYP9HkJ3vQ,author,0,/@Historia-wm4os,participación_observada,UC_3xuTXvMIWU5MYP9HkJ3vQ,@Historia-wm4os,/@Historia-wm4os,1.0,1.0,1.0,4.0,0.0,,,,,,,,,
author::UC_6KbBY1bsYXz9fwFS0eQRg,author,0,/@imrcp5694,participación_observada,UC_6KbBY1bsYXz9fwFS0eQRg,@imrcp5694,/@imrcp5694,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UC_LYoGs5C3mbZKZuKuqYCvw,author,0,/@javiercifuentesarchila6041,participación_observada,UC_LYoGs5C3mbZKZuKuqYCvw,@javiercifuentesarchila6041,/@javiercifuentesarchila6041,1.0,1.0,1.0,7.0,0.0,,,,,,,,,
author::UC_NRVt2UP88ZNTwzrZ66JSg,author,0,/@aditalissethevasquezrojas8039,participación_observada,UC_NRVt2UP88ZNTwzrZ66JSg,@aditalissethevasquezrojas8039,/@aditalissethevasquezrojas8039,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UC_ljZ1hZXR9pzexFz87P5ZA,author,0,/@ChRiStOpHeR7969,participación_observada,UC_ljZ1hZXR9pzexFz87P5ZA,@ChRiStOpHeR7969,/@ChRiStOpHeR7969,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCa36MjQLoPAmgJo-R3G8WQA,author,0,/@elsasalguero6914,participación_observada,UCa36MjQLoPAmgJo-R3G8WQA,@elsasalguero6914,/@elsasalguero6914,1.0,1.0,1.0,3.0,0.0,,,,,,,,,
author::UCaKAjTW9MVub_clgr4DRYjQ,author,0,/@josecastillo4390,participación_observada,UCaKAjTW9MVub_clgr4DRYjQ,@josecastillo4390,/@josecastillo4390,1.0,1.0,1.0,6.0,0.0,,,,,,,,,
author::UCaT4saRcyqCLE657Rq2hhZQ,author,0,/@elmilenial4064,participación_observada,UCaT4saRcyqCLE657Rq2hhZQ,@elmilenial4064,/@elmilenial4064,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCaT6M2zp7X6r6Whd8Vv3kHQ,author,0,/@alexarcos8349,participación_observada,UCaT6M2zp7X6r6Whd8Vv3kHQ,@alexarcos8349,/@alexarcos8349,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCat2qkYvqmtDNEmo2PVuhXw,author,0,/@DoraSalas-j5o,participación_observada,UCat2qkYvqmtDNEmo2PVuhXw,@DoraSalas-j5o,/@DoraSalas-j5o,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCbNanjFI51cwGqMAb2rOrBw,author,0,/@RosaMontesdeOca777,participación_observada,UCbNanjFI51cwGqMAb2rOrBw,@RosaMontesdeOca777,/@RosaMontesdeOca777,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCbYoNG5J3Au5BqtbXogfEFw,author,0,/@Luis-gn3fj,participación_observada,UCbYoNG5J3Au5BqtbXogfEFw,@Luis-gn3fj,/@Luis-gn3fj,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCbrtvygfRT6QXqWDNrOf-cA,author,0,/@Alejandro00710,participación_observada,UCbrtvygfRT6QXqWDNrOf-cA,@Alejandro00710,/@Alejandro00710,2.0,2.0,1.0,0.0,0.0,,,,,,,,,
author::UCcFIBN-rtC3d3hXeuN5TfWw,author,0,/@DenisRMC,participación_observada,UCcFIBN-rtC3d3hXeuN5TfWw,@DenisRMC,/@DenisRMC,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCc_F88PzGWtA1OPNUEASulA,author,0,/@rockyscarlet,participación_observada,UCc_F88PzGWtA1OPNUEASulA,@rockyscarlet,/@rockyscarlet,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCcfdg8crmMJwEuLUsAhV7yg,author,0,/@RolandoRaguay,participación_observada,UCcfdg8crmMJwEuLUsAhV7yg,@RolandoRaguay,/@RolandoRaguay,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCdFlugHJJa4l3YqWuNRmvXw,author,0,/@MarcosCarillo-b1r,participación_observada,UCdFlugHJJa4l3YqWuNRmvXw,@MarcosCarillo-b1r,/@MarcosCarillo-b1r,2.0,2.0,2.0,0.0,1.0,,,,,,,,,
author::UCdQAuWwyC99MB7Y02Umj26Q,author,0,/@miguelbran1268,participación_observada,UCdQAuWwyC99MB7Y02Umj26Q,@miguelbran1268,/@miguelbran1268,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCe8JZoYkX5oKUZyivHYdXhw,author,0,/@FernandoGarcia-jg1fj,participación_observada,UCe8JZoYkX5oKUZyivHYdXhw,@FernandoGarcia-jg1fj,/@FernandoGarcia-jg1fj,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCeDNEtI8_a42bZ47wJiJMwQ,author,0,/@EdgarcalderonCalderong,participación_observada,UCeDNEtI8_a42bZ47wJiJMwQ,@EdgarcalderonCalderong,/@EdgarcalderonCalderong,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCeQk-WfEA-cJRq4EKeE7TOw,author,0,/@franciscojuarez9223,participación_observada,UCeQk-WfEA-cJRq4EKeE7TOw,@franciscojuarez9223,/@franciscojuarez9223,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCefAH1MbvADWUjE9WVcB9EQ,author,0,/@jabriz8152,participación_observada,UCefAH1MbvADWUjE9WVcB9EQ,@jabriz8152,/@jabriz8152,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCf5lnNZF7Qrtli9v4N_23WQ,author,0,/@CarlosCortez-v5r,participación_observada,UCf5lnNZF7Qrtli9v4N_23WQ,@CarlosCortez-v5r,/@CarlosCortez-v5r,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCfM3nrxtTQMY5jFx1v1J4Gg,author,0,/@edgarroldan5539,participación_observada,UCfM3nrxtTQMY5jFx1v1J4Gg,@edgarroldan5539,/@edgarroldan5539,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCfRqgt2O-vjzUDMZY_tnxQw,author,0,/@Williams-Garcia67E,participación_observada,UCfRqgt2O-vjzUDMZY_tnxQw,@Williams-Garcia67E,/@Williams-Garcia67E,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCfXykdbSU97rj987LDUGfvg,author,0,/@MariaSantos-c8y3h,participación_observada,UCfXykdbSU97rj987LDUGfvg,@MariaSantos-c8y3h,/@MariaSantos-c8y3h,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCfjhejO7LZy4doXURa7LZCQ,author,0,/@HonwayLee-z5g,participación_observada,UCfjhejO7LZy4doXURa7LZCQ,@HonwayLee-z5g,/@HonwayLee-z5g,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCfo_yUPzy1f1POwwZxhZ06Q,author,0,/@lara11roberto,participación_observada,UCfo_yUPzy1f1POwwZxhZ06Q,@lara11roberto,/@lara11roberto,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCg3eIfd7BrsLEqS0BLkftHA,author,0,/@ErmeP%C3%A9rez-q4s,participación_observada,UCg3eIfd7BrsLEqS0BLkftHA,@ErmePérez-q4s,/@ErmeP%C3%A9rez-q4s,3.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCgGqw4aqMdMVSGkKiMgrJRQ,author,0,/@pattyfigueroa5609,participación_observada,UCgGqw4aqMdMVSGkKiMgrJRQ,@pattyfigueroa5609,/@pattyfigueroa5609,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCgJNFj5dnxXpcMvmuhZDPxA,author,0,/@NataliaRodriguez-rx5mr,participación_observada,UCgJNFj5dnxXpcMvmuhZDPxA,@NataliaRodriguez-rx5mr,/@NataliaRodriguez-rx5mr,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCgLrWFdYitoP-b7-PxtUr-w,author,0,/@zetag,participación_observada,UCgLrWFdYitoP-b7-PxtUr-w,@zetag,/@zetag,1.0,1.0,1.0,405.0,3.0,,,,,,,,,
author::UCgLurCo-e019HGODcjXHWCw,author,0,/@perritojuega1,participación_observada,UCgLurCo-e019HGODcjXHWCw,@perritojuega1,/@perritojuega1,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCgQJgI9vu1FI2dnC9mrFthw,author,0,/@srms70,participación_observada,UCgQJgI9vu1FI2dnC9mrFthw,@srms70,/@srms70,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCgQw_Sbq3ugruDUKsq1e0-A,author,0,/@marlenareano-h4t,participación_observada,UCgQw_Sbq3ugruDUKsq1e0-A,@marlenareano-h4t,/@marlenareano-h4t,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCgvw7xIdGFupzpt1Y_BFkEA,author,0,/@fredygarcia9151,participación_observada,UCgvw7xIdGFupzpt1Y_BFkEA,@fredygarcia9151,/@fredygarcia9151,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCh5ESQvtzyHDhCA7XyekCFA,author,0,/@andyB5280,participación_observada,UCh5ESQvtzyHDhCA7XyekCFA,@andyB5280,/@andyB5280,3.0,1.0,1.0,4.0,0.0,,,,,,,,,
author::UChT7pzGytNd92Nmvi-zuWog,author,0,/@sparkvalkov,participación_observada,UChT7pzGytNd92Nmvi-zuWog,@sparkvalkov,/@sparkvalkov,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UChZknRmJkeGeQk0-mQuhDOg,author,0,/@OdilioRodr%C3%ADguez-c5w,participación_observada,UChZknRmJkeGeQk0-mQuhDOg,@OdilioRodríguez-c5w,/@OdilioRodr%C3%ADguez-c5w,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCheEJ5GZuIvV0fj-nXyVwXw,author,0,/@rosaoliva9389,participación_observada,UCheEJ5GZuIvV0fj-nXyVwXw,@rosaoliva9389,/@rosaoliva9389,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UChep9kVb5gQmpodEEl10Xlg,author,0,/@carlosaguilar-kz7ml,participación_observada,UChep9kVb5gQmpodEEl10Xlg,@carlosaguilar-kz7ml,/@carlosaguilar-kz7ml,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UChgkn5Jt5tWKYMoEOuCjz3Q,author,0,/@pablochitay46,participación_observada,UChgkn5Jt5tWKYMoEOuCjz3Q,@pablochitay46,/@pablochitay46,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UChs3tU2BcKOT0CezykvAsGw,author,0,/@byronpontaza,participación_observada,UChs3tU2BcKOT0CezykvAsGw,@byronpontaza,/@byronpontaza,3.0,1.0,1.0,4.0,0.0,,,,,,,,,
author::UChyps3dqY-VY1_wLeq-2lhw,author,0,/@maydamorales4395,participación_observada,UChyps3dqY-VY1_wLeq-2lhw,@maydamorales4395,/@maydamorales4395,1.0,1.0,1.0,14.0,1.0,,,,,,,,,
author::UCi-vPdnpQreC7BkFs40mJGA,author,0,/@bryansicasales4280,participación_observada,UCi-vPdnpQreC7BkFs40mJGA,@bryansicasales4280,/@bryansicasales4280,1.0,1.0,1.0,35.0,0.0,,,,,,,,,
author::UCi1b_TRQfgO1Z9O2gNGGWNA,author,0,/@davidisraelesquitsaquil,participación_observada,UCi1b_TRQfgO1Z9O2gNGGWNA,@davidisraelesquitsaquil,/@davidisraelesquitsaquil,2.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCi2KiZq63sRq8Mfbcp-MelQ,author,0,/@eugeneramirez4405,participación_observada,UCi2KiZq63sRq8Mfbcp-MelQ,@eugeneramirez4405,/@eugeneramirez4405,6.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCiC-Jn7wdgyQV4_Urk0DkWQ,author,0,/@pedroros6358,participación_observada,UCiC-Jn7wdgyQV4_Urk0DkWQ,@pedroros6358,/@pedroros6358,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCiGRBf2RNF0WRKhRVT7zFoA,author,0,/@edwinavila4876,participación_observada,UCiGRBf2RNF0WRKhRVT7zFoA,@edwinavila4876,/@edwinavila4876,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCiMythXHsw7eQEMykCdmMUA,author,0,/@JavierBecerra-h6x,participación_observada,UCiMythXHsw7eQEMykCdmMUA,@JavierBecerra-h6x,/@JavierBecerra-h6x,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCiOZX__1gahg1ypIj0_XG_w,author,0,/@mariogonzalezorellana8956,participación_observada,UCiOZX__1gahg1ypIj0_XG_w,@mariogonzalezorellana8956,/@mariogonzalezorellana8956,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCipetjeiWj4CZB6EbyYziZg,author,0,/@OseasSamayoa-ol5rz,participación_observada,UCipetjeiWj4CZB6EbyYziZg,@OseasSamayoa-ol5rz,/@OseasSamayoa-ol5rz,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCj-LL25XJnjxepPKCc3NGog,author,0,/@anaaguirre8985,participación_observada,UCj-LL25XJnjxepPKCc3NGog,@anaaguirre8985,/@anaaguirre8985,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCjJf-AJKRFFWtiN-CSwkDmA,author,0,/@2jose82,participación_observada,UCjJf-AJKRFFWtiN-CSwkDmA,@2jose82,/@2jose82,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCjSKM9j0Q7HLDr1hD6D-TUw,author,0,/@josehidalgo4875,participación_observada,UCjSKM9j0Q7HLDr1hD6D-TUw,@josehidalgo4875,/@josehidalgo4875,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCjZgFEowMBrsjodqfovzdKw,author,0,/@franciscoflores3120,participación_observada,UCjZgFEowMBrsjodqfovzdKw,@franciscoflores3120,/@franciscoflores3120,2.0,2.0,2.0,0.0,0.0,,,,,,,,,
author::UCjmPuazZJzscrwvk0QR9RVw,author,0,/@mynorrodas8591,participación_observada,UCjmPuazZJzscrwvk0QR9RVw,@mynorrodas8591,/@mynorrodas8591,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCk4O-J1BhoqPmig1KLGJePA,author,0,/@lazarobarillas3575,participación_observada,UCk4O-J1BhoqPmig1KLGJePA,@lazarobarillas3575,/@lazarobarillas3575,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCkVtmkK07b2zaVVNssX4lOg,author,0,/@HectorElias-u2l,participación_observada,UCkVtmkK07b2zaVVNssX4lOg,@HectorElias-u2l,/@HectorElias-u2l,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCkbsS_3D-pvg1iHOld9uvIg,author,0,/@gonzalo6075,participación_observada,UCkbsS_3D-pvg1iHOld9uvIg,@gonzalo6075,/@gonzalo6075,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCkd9W714-947dEE6ZOEBATA,author,0,/@ARGELIATELON,participación_observada,UCkd9W714-947dEE6ZOEBATA,@ARGELIATELON,/@ARGELIATELON,2.0,1.0,1.0,3.0,0.0,,,,,,,,,
author::UCkxdJ_yGN2gghOMo2ybQtXQ,author,0,/@11223344An,participación_observada,UCkxdJ_yGN2gghOMo2ybQtXQ,@11223344An,/@11223344An,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCl0ekS9Tt0jJGtOEM18S63w,author,0,/@monkchapin,participación_observada,UCl0ekS9Tt0jJGtOEM18S63w,@monkchapin,/@monkchapin,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCld2stqxaVSk0QdGncM224A,author,0,/@sarahernandez3873,participación_observada,UCld2stqxaVSk0QdGncM224A,@sarahernandez3873,/@sarahernandez3873,1.0,1.0,1.0,4.0,0.0,,,,,,,,,
author::UClhMWQ7XKWywYvbRnuf8QsA,author,0,/@EcPerez-zz9oh,participación_observada,UClhMWQ7XKWywYvbRnuf8QsA,@EcPerez-zz9oh,/@EcPerez-zz9oh,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCljDbleJul41G1TzOjOZAVA,author,0,/@hectorcarranza3777,participación_observada,UCljDbleJul41G1TzOjOZAVA,@hectorcarranza3777,/@hectorcarranza3777,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UClqA491Xa5fQcXcJJa-vTWw,author,0,/@AndresLemus-k2d,participación_observada,UClqA491Xa5fQcXcJJa-vTWw,@AndresLemus-k2d,/@AndresLemus-k2d,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
