autor_a,autor_b,videos_compartidos,nodo_a,nodo_b
@FidelZacarias-ph7dy,@vanigomez492,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCNkcuy42zEwddwEcOd_HpnA
@FidelZacarias-ph7dy,@welfrealdana5559,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCOLGv5Pf6BF2wFcwUzgcvHg
@FidelZacarias-ph7dy,@OscarHernandez-q8y,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCOS8ViEkccrTZx2w2ccxotA
@FidelZacarias-ph7dy,@AndresMedina-v1s,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCOh6DaZC_x9HASnlRylEMfw
@FidelZacarias-ph7dy,@MegaKristenstewart,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCQ_-LPP8JAbfkc-b1Q6NvWw
@FidelZacarias-ph7dy,@oscarnavas9996,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCQgYjVngJRfPHDLGB5X6ZjA
@FidelZacarias-ph7dy,@isaiaslopezvelasquez1539,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCQqetiwzzmRNTM5OWuXarGQ
@FidelZacarias-ph7dy,@nestormendez6216,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCQtICyzWmhC5woCtbNgaSmg
@FidelZacarias-ph7dy,@MacarioMartinezruiz,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCQtSFINs1h6GHkpg9o5kMvg
@FidelZacarias-ph7dy,@Joseroland21,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCRETAiYdh2dL5ZxB0_N1zDA
@FidelZacarias-ph7dy,@danyraymundo2942,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCRelkU8JiZBytTzebJxaa-w
@FidelZacarias-ph7dy,@ronyarana8849,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCRlCV9zSn7avAWh-9_XFWqQ
@FidelZacarias-ph7dy,@FranciscoRivera-sf7ne,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCSou6a2OuYGSvPjm5psquyA
@FidelZacarias-ph7dy,@JuanChang-r6k,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCTD6q1nyIe3Y7HhqjaMj72w
@FidelZacarias-ph7dy,@RobertoZelaya-x1v,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCTP3O0rMnc8z8v8jaDQwL0w
@FidelZacarias-ph7dy,@thelmamoran8565,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCThW2XNsAaBKme5PUt7n-Zg
@FidelZacarias-ph7dy,@SuperVictor2005,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCTwSut16JyAg3mX6LVUNGqA
@FidelZacarias-ph7dy,@edwingeovanymarroquinmarro6684,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCTylKrsqkrBKIqubMu_5N0Q
@FidelZacarias-ph7dy,@gorrarota,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCUIIIPTVDVHAXqhC_5V6lPA
@FidelZacarias-ph7dy,@BenjaminLarios-jd8nk,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCV0iizTBoOfdAFX_thfI9BA
@FidelZacarias-ph7dy,@cesarandreas7824,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCWIZUtKJ636y-4TYrNvok0g
@FidelZacarias-ph7dy,@JacintaTzoy,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCXSkL3ejZ8qWYyF_M7s_QKA
@FidelZacarias-ph7dy,@MrDuenderojo,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCXXh7yg5KUFIWylTiKVEFKQ
@FidelZacarias-ph7dy,@Rogergh-nw4oj,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCXgr7vXlRrsaskPdo097kGA
@FidelZacarias-ph7dy,@amyherrera7352,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCXr8_5WtGeipe4haOoQDgyQ
@FidelZacarias-ph7dy,@belarminavillatoro6474,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCYN4wSQ1Sx4_LurxLlW7MPg
@FidelZacarias-ph7dy,@beneficioelcaminovillacana8540,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCYwpX26TrCxq8TvbKGRYLXA
@FidelZacarias-ph7dy,@belvettzapeta1251,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCZ51R_9Q9C0c8I3pAWhtmjQ
@FidelZacarias-ph7dy,@SoniaMarroquin-y6e,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCZLG9qH0tUjNhEGFIUt0CYw
@FidelZacarias-ph7dy,@RolandoRaguay,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCcfdg8crmMJwEuLUsAhV7yg
@FidelZacarias-ph7dy,@edgarroldan5539,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCfM3nrxtTQMY5jFx1v1J4Gg
@FidelZacarias-ph7dy,@fredygarcia9151,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCgvw7xIdGFupzpt1Y_BFkEA
@FidelZacarias-ph7dy,@andyB5280,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCh5ESQvtzyHDhCA7XyekCFA
@FidelZacarias-ph7dy,@OdilioRodríguez-c5w,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UChZknRmJkeGeQk0-mQuhDOg
@FidelZacarias-ph7dy,@carlosaguilar-kz7ml,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UChep9kVb5gQmpodEEl10Xlg
@FidelZacarias-ph7dy,@pablochitay46,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UChgkn5Jt5tWKYMoEOuCjz3Q
@FidelZacarias-ph7dy,@byronpontaza,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UChs3tU2BcKOT0CezykvAsGw
@FidelZacarias-ph7dy,@davidisraelesquitsaquil,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCi1b_TRQfgO1Z9O2gNGGWNA
@FidelZacarias-ph7dy,@edwinavila4876,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCiGRBf2RNF0WRKhRVT7zFoA
@FidelZacarias-ph7dy,@JavierBecerra-h6x,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCiMythXHsw7eQEMykCdmMUA
@FidelZacarias-ph7dy,@OseasSamayoa-ol5rz,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCipetjeiWj4CZB6EbyYziZg
@FidelZacarias-ph7dy,@anaaguirre8985,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCj-LL25XJnjxepPKCc3NGog
@FidelZacarias-ph7dy,@josehidalgo4875,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCjSKM9j0Q7HLDr1hD6D-TUw
@FidelZacarias-ph7dy,@mynorrodas8591,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCjmPuazZJzscrwvk0QR9RVw
@FidelZacarias-ph7dy,@ARGELIATELON,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCkd9W714-947dEE6ZOEBATA
@FidelZacarias-ph7dy,@monkchapin,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCl0ekS9Tt0jJGtOEM18S63w
@FidelZacarias-ph7dy,@hectorcarranza3777,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCljDbleJul41G1TzOjOZAVA
@FidelZacarias-ph7dy,@marcomendez7509,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCmjppp6ujz3SAnULvP3sZMw
@FidelZacarias-ph7dy,@mariorodas593,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCmvOgzmmXbjUthHy-WJ52hQ
@FidelZacarias-ph7dy,@CARLOSSTREMS51,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCp4iw5_5SmV9VGTFSNVGOmQ
@FidelZacarias-ph7dy,@VidalVillatoro-p4w,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCpIdtvoFHVLGASGB5ySqIEA
@FidelZacarias-ph7dy,@SergioGarcia-z9c,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCpl8rF8uv_8uui-QRvuJaRA
@FidelZacarias-ph7dy,@romeolopezherrarte799,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCplrIQtaPj6au60_f2-mOYw
@FidelZacarias-ph7dy,@inge_vergueta,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCpsKOkt5iWTbenzeuq7dsmQ
@FidelZacarias-ph7dy,@domingopeneleu6457,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCr1emrogPKkKTs_WTtx71xg
@FidelZacarias-ph7dy,@josecarrera9623,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCrJn_rbo_ENAdeqneS-RmRw
@FidelZacarias-ph7dy,@nestorlorenzana1168,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCsJJAvrVGupdmhOqgtDp8dg
@FidelZacarias-ph7dy,@IvánPérez-j4j,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCsSXdJct-nsS8DsABoEsaYA
@FidelZacarias-ph7dy,@moisesvaldez4043,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCsUCN0Yq_UyTvKjOJLmNrnQ
@FidelZacarias-ph7dy,@alvaroesquivel563,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCsjs5Hp_r86x1xbK6FAeqaA
@FidelZacarias-ph7dy,@JosueRamirez-ey3ih,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCtNfIBnc5S5DbbQj_yxgJTw
@FidelZacarias-ph7dy,@mdelcid01,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCtUR3_CAiE7fCoZHM6cMfyQ
@FidelZacarias-ph7dy,@fredydomingo7062,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCueV9cTyTDwgQSec1x2dYgA
@FidelZacarias-ph7dy,@victorarturoruanobautista7588,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCujPF2nBgsTD62nWE3lcpIg
@FidelZacarias-ph7dy,@yeniferaguirre4498,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCut6b9S98nv84cVX89PmKzA
@FidelZacarias-ph7dy,@davidgaher9550,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCvApqeCbLod-wejtT4CcVuA
@FidelZacarias-ph7dy,@ricardofigueroa5720,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCwO2SXr0ggzwg6QWWrr01nQ
@FidelZacarias-ph7dy,@TeresaLucero-b5o,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCwW2OFy95P7ZBkOPxWkpvYg
@FidelZacarias-ph7dy,@mariasamo8637,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCwha8rxULYMVtNwZWeSkE1A
@FidelZacarias-ph7dy,@markoherrera,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCxff05WuyvwELNITi7bj7UA
@FidelZacarias-ph7dy,@dantesarti4351,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCySYJU5kUh7X8gVt9la2ISA
@FidelZacarias-ph7dy,@Jel.Awesh.M,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCylqlpsh8ENNM1LqgQ1KbxA
@FidelZacarias-ph7dy,@eusebiovasquez4385,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCz3gu01bmjNv0DpRq-K3XYg
@FidelZacarias-ph7dy,@GilmarMaldonado-q9m,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCzSfZlOVxBSs5ObD25ywxDQ
@FidelZacarias-ph7dy,@jor77cas,1,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author::UCzoL2l5H5eVlorWGH8AZfAg
@noemiherrera3152,@lyacausa,1,author::UCHGd14aYuZZShLD73dkk6mg,author::UCQIdKuZ-OzuFqy0KjGrgesg
@noemiherrera3152,@ninettmartinez425,1,author::UCHGd14aYuZZShLD73dkk6mg,author::UCWWkebAekppaL5b5CNlppuw
@crislexrubi4387,@jeanmorales1677,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UCIUhbSCy3-SGRe5UtqM4fzQ
@crislexrubi4387,@JoseReyes-rn6sh,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UCIp19h9igblA2YKfSLPDAug
@crislexrubi4387,@WalksandSuch,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UCRcSR3Lvn9DZAmJpVPANfZQ
@crislexrubi4387,@jimmygomez724,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UCRznz9-N3Qc1w-qNdLSIY2Q
@crislexrubi4387,@TheAlexX_C,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UCSTAUWVc1_82DHYeqOsqEFA
@crislexrubi4387,@melvinperez6710,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UCXmrpc6Li0spcKxtS0Q_ptg
@crislexrubi4387,@maynorcalel1442,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UCY7Hq7F9Lnucf-Yr6JkHZNw
@crislexrubi4387,@ChRiStOpHeR7969,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UC_ljZ1hZXR9pzexFz87P5ZA
@crislexrubi4387,@alexarcos8349,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UCaT6M2zp7X6r6Whd8Vv3kHQ
@crislexrubi4387,@zetag,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UCgLrWFdYitoP-b7-PxtUr-w
@crislexrubi4387,@perritojuega1,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UCgLurCo-e019HGODcjXHWCw
@crislexrubi4387,@bryansicasales4280,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UCi-vPdnpQreC7BkFs40mJGA
@crislexrubi4387,@rolandojuchuna484,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UCqilIa8r7iek5sGYg_q6ofA
@crislexrubi4387,@alexandrevasquez4135,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UCs_5qeqdku9tGAq22y3OcuQ
@crislexrubi4387,@mynorgudiel8646,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UCtMBF_1O2jY2INlb_luuB_A
@crislexrubi4387,@kingr4706,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UCwUAv3_LpWVtTIi7lkmTL7A
@crislexrubi4387,@elenaluarca9377,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UCxKR3RA8T-kxMgq_2WWhRcQ
@crislexrubi4387,@carlosoliva9249,1,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author::UCyzf29IYjNw67gGIfsjgtxA
@virgiliogarcia3039,@fredymendez1786,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCHhHUjaMAZ8SiXdCUCj9DkQ
@virgiliogarcia3039,@mireyamorales6595,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCKDR0f2fu2UzWL8mBv5-BHw
@virgiliogarcia3039,@raquelprado3643,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCL13XhnRzbGokEkCkEOb0-g
@virgiliogarcia3039,@elmorodriguez6978,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCL1MT278vSaQ83ZDkVWn1gw
@virgiliogarcia3039,@kanterra4584,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCLFdHr9BEbXHkoJopbEPLZw
@virgiliogarcia3039,@guillermogonzalez5153,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCLggDc_a5HriXv7I1h02sOA
@virgiliogarcia3039,@danielantoniogonzalezflore4901,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCN2N_wYOw6fMwCeSzdXLPIw
@virgiliogarcia3039,@carlosmedranovelasquez6380,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCN6qbfPSzFtjhqUDZ3Cv3CQ
@virgiliogarcia3039,@LE_A22,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCNBnKqWf4d-rS4HwJRQljmQ
@virgiliogarcia3039,@juandeleon9060,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCNIeXbV_mEwpa412h1aqUWw
@virgiliogarcia3039,@vanigomez492,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCNkcuy42zEwddwEcOd_HpnA
@virgiliogarcia3039,@welfrealdana5559,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCOLGv5Pf6BF2wFcwUzgcvHg
@virgiliogarcia3039,@OscarHernandez-q8y,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCOS8ViEkccrTZx2w2ccxotA
@virgiliogarcia3039,@AndresMedina-v1s,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCOh6DaZC_x9HASnlRylEMfw
@virgiliogarcia3039,@kevinochoa3695,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCPZueDLrCS4BmTBRMA4q0fA
@virgiliogarcia3039,@MegaKristenstewart,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCQ_-LPP8JAbfkc-b1Q6NvWw
@virgiliogarcia3039,@oscarnavas9996,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCQgYjVngJRfPHDLGB5X6ZjA
@virgiliogarcia3039,@isaiaslopezvelasquez1539,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCQqetiwzzmRNTM5OWuXarGQ
@virgiliogarcia3039,@nestormendez6216,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCQtICyzWmhC5woCtbNgaSmg
@virgiliogarcia3039,@MacarioMartinezruiz,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCQtSFINs1h6GHkpg9o5kMvg
@virgiliogarcia3039,@Joseroland21,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCRETAiYdh2dL5ZxB0_N1zDA
@virgiliogarcia3039,@danyraymundo2942,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCRelkU8JiZBytTzebJxaa-w
@virgiliogarcia3039,@ronyarana8849,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCRlCV9zSn7avAWh-9_XFWqQ
@virgiliogarcia3039,@FranciscoRivera-sf7ne,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCSou6a2OuYGSvPjm5psquyA
@virgiliogarcia3039,@JuanChang-r6k,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCTD6q1nyIe3Y7HhqjaMj72w
@virgiliogarcia3039,@RobertoZelaya-x1v,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCTP3O0rMnc8z8v8jaDQwL0w
@virgiliogarcia3039,@thelmamoran8565,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCThW2XNsAaBKme5PUt7n-Zg
@virgiliogarcia3039,@SuperVictor2005,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCTwSut16JyAg3mX6LVUNGqA
@virgiliogarcia3039,@edwingeovanymarroquinmarro6684,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCTylKrsqkrBKIqubMu_5N0Q
@virgiliogarcia3039,@gorrarota,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCUIIIPTVDVHAXqhC_5V6lPA
@virgiliogarcia3039,@BenjaminLarios-jd8nk,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCV0iizTBoOfdAFX_thfI9BA
@virgiliogarcia3039,@DennisseLopetegi,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCVQf0tzL7xRzFJsABVVULpg
@virgiliogarcia3039,@cesarandreas7824,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCWIZUtKJ636y-4TYrNvok0g
@virgiliogarcia3039,@JacintaTzoy,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCXSkL3ejZ8qWYyF_M7s_QKA
@virgiliogarcia3039,@MrDuenderojo,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCXXh7yg5KUFIWylTiKVEFKQ
@virgiliogarcia3039,@Rogergh-nw4oj,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCXgr7vXlRrsaskPdo097kGA
@virgiliogarcia3039,@amyherrera7352,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCXr8_5WtGeipe4haOoQDgyQ
@virgiliogarcia3039,@belarminavillatoro6474,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCYN4wSQ1Sx4_LurxLlW7MPg
@virgiliogarcia3039,@beneficioelcaminovillacana8540,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCYwpX26TrCxq8TvbKGRYLXA
@virgiliogarcia3039,@belvettzapeta1251,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCZ51R_9Q9C0c8I3pAWhtmjQ
@virgiliogarcia3039,@SoniaMarroquin-y6e,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCZLG9qH0tUjNhEGFIUt0CYw
@virgiliogarcia3039,@Luis-gn3fj,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCbYoNG5J3Au5BqtbXogfEFw
@virgiliogarcia3039,@RolandoRaguay,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCcfdg8crmMJwEuLUsAhV7yg
@virgiliogarcia3039,@CarlosCortez-v5r,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCf5lnNZF7Qrtli9v4N_23WQ
@virgiliogarcia3039,@edgarroldan5539,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCfM3nrxtTQMY5jFx1v1J4Gg
@virgiliogarcia3039,@ErmePérez-q4s,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCg3eIfd7BrsLEqS0BLkftHA
@virgiliogarcia3039,@srms70,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCgQJgI9vu1FI2dnC9mrFthw
@virgiliogarcia3039,@fredygarcia9151,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCgvw7xIdGFupzpt1Y_BFkEA
@virgiliogarcia3039,@andyB5280,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCh5ESQvtzyHDhCA7XyekCFA
@virgiliogarcia3039,@OdilioRodríguez-c5w,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UChZknRmJkeGeQk0-mQuhDOg
@virgiliogarcia3039,@carlosaguilar-kz7ml,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UChep9kVb5gQmpodEEl10Xlg
@virgiliogarcia3039,@pablochitay46,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UChgkn5Jt5tWKYMoEOuCjz3Q
@virgiliogarcia3039,@byronpontaza,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UChs3tU2BcKOT0CezykvAsGw
@virgiliogarcia3039,@davidisraelesquitsaquil,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCi1b_TRQfgO1Z9O2gNGGWNA
@virgiliogarcia3039,@edwinavila4876,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCiGRBf2RNF0WRKhRVT7zFoA
@virgiliogarcia3039,@JavierBecerra-h6x,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCiMythXHsw7eQEMykCdmMUA
@virgiliogarcia3039,@OseasSamayoa-ol5rz,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCipetjeiWj4CZB6EbyYziZg
@virgiliogarcia3039,@anaaguirre8985,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCj-LL25XJnjxepPKCc3NGog
@virgiliogarcia3039,@josehidalgo4875,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCjSKM9j0Q7HLDr1hD6D-TUw
@virgiliogarcia3039,@mynorrodas8591,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCjmPuazZJzscrwvk0QR9RVw
@virgiliogarcia3039,@ARGELIATELON,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCkd9W714-947dEE6ZOEBATA
@virgiliogarcia3039,@monkchapin,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCl0ekS9Tt0jJGtOEM18S63w
@virgiliogarcia3039,@hectorcarranza3777,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCljDbleJul41G1TzOjOZAVA
@virgiliogarcia3039,@ericapaz5406,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UClsrFGJKWPxxw7MiaEdKLXw
@virgiliogarcia3039,@marcomendez7509,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCmjppp6ujz3SAnULvP3sZMw
@virgiliogarcia3039,@mariorodas593,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCmvOgzmmXbjUthHy-WJ52hQ
@virgiliogarcia3039,@CARLOSSTREMS51,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCp4iw5_5SmV9VGTFSNVGOmQ
@virgiliogarcia3039,@VidalVillatoro-p4w,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCpIdtvoFHVLGASGB5ySqIEA
@virgiliogarcia3039,@SergioGarcia-z9c,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCpl8rF8uv_8uui-QRvuJaRA
@virgiliogarcia3039,@romeolopezherrarte799,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCplrIQtaPj6au60_f2-mOYw
@virgiliogarcia3039,@inge_vergueta,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCpsKOkt5iWTbenzeuq7dsmQ
@virgiliogarcia3039,@domingopeneleu6457,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCr1emrogPKkKTs_WTtx71xg
@virgiliogarcia3039,@josecarrera9623,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCrJn_rbo_ENAdeqneS-RmRw
@virgiliogarcia3039,@nestorlorenzana1168,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCsJJAvrVGupdmhOqgtDp8dg
@virgiliogarcia3039,@IvánPérez-j4j,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCsSXdJct-nsS8DsABoEsaYA
@virgiliogarcia3039,@moisesvaldez4043,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCsUCN0Yq_UyTvKjOJLmNrnQ
@virgiliogarcia3039,@alvaroesquivel563,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCsjs5Hp_r86x1xbK6FAeqaA
@virgiliogarcia3039,@JosueRamirez-ey3ih,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCtNfIBnc5S5DbbQj_yxgJTw
@virgiliogarcia3039,@aureliomaldonado4793,1,author::UCHTGCgY2l-DQJIvlA_cpa_Q,author::UCtNyHmRZtvGF2hSvI2dUBWw
