node_id,tipo_nodo,bipartite,etiqueta,id_original,comentarios_publicados,videos_comentados,canales_comentados,likes,respuestas,sent_medio,channel_id,channel_name,category,source_group,view_count,comentarios_recibidos,autores_distintos,tiene_comentarios,observado
video::Bp4LtQT8Hk0,video,1,"Ciudad de Guatemala, el mejor lugar para vivir",Bp4LtQT8Hk0,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,Entertainment,official_gov,4265,0.0,0.0,False,False
video::C5hJmAhpMMQ,video,1,"YOUTUBE PUNTO DE ENFOQUE MARIO MEJÍA, SUBDIRECTOR DE INSIVU…",C5hJmAhpMMQ,,,,,,,UClgawHgsbqN6Nuok7ds-Szw,INSIVUMEH,Science & Technology,topic,79,0.0,0.0,False,False
video::C8wk4HWwWyM,video,1,Duro golpe al crimen organizado en Granja Penal de Pavón.,C8wk4HWwWyM,,,,,,,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,topic,2214,0.0,0.0,False,False
video::CDg6kLRfiqQ,video,1,Acciones relevantes en el #Resumen24Horas,CDg6kLRfiqQ,,,,,,,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,Science & Technology,official_gov,11048,0.0,0.0,False,False
video::CJQ46Hr4HcU,video,1,Municipalidad de Guatemala 19/12/2025,CJQ46Hr4HcU,,,,,,,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,People & Blogs,topic,222,0.0,0.0,False,False
video::D3fRGjqHeHI,video,1,"Spot Rendición de Cuentas, segundo cuatrimestre 2023 - 1",D3fRGjqHeHI,,,,,,,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,People & Blogs,official_gov,23,0.0,0.0,False,False
video::D4CEpAfkkPI,video,1,Policías arremeten contra agente de PMT en zona 10,D4CEpAfkkPI,,,,,,,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,official_gov,79044,0.0,0.0,False,False
video::DBvMeKT4gzo,video,1,La Familia MÁS RICA de GUATEMALA... Ni la Guerra les Quitó …,DBvMeKT4gzo,,,,,,,UCP1YKuLnn1WhzrkxCv1LILQ,Fortuna Latina,People & Blogs,topic,58881,0.0,0.0,False,False
video::DC1_qrLUvHI,video,1,Municipalidad de Guatemala 26/08/2026,DC1_qrLUvHI,,,,,,,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,People & Blogs,topic,49,0.0,0.0,False,False
video::DMAKF8n0XJs,video,1,Guatemala TV • ID (2024-2026),DMAKF8n0XJs,,,,,,,UC7G_DpDtzHv0wbGJvvFCrNg,Mdpls2,Film & Animation,topic,367,0.0,0.0,False,False
video::DX5eT-hVU8Q,video,1,250 años Ciudad de Guatemala,DX5eT-hVU8Q,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,official_gov,491,0.0,0.0,False,False
video::DkxSkQipYwo,video,1,PRESIDENTE BERNARDO ARÉVALO PARTICIPA EN EL ACTO CONMEMORAT…,DkxSkQipYwo,,,,,,,UCgItjn_ZWFWcv1MlpKIkqgQ,IDocumenta,News & Politics,topic,66,0.0,0.0,False,False
video::EGfy1BxGLIk,video,1,Colabore con las medidas de la PMT,EGfy1BxGLIk,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,Education,official_gov,1437,0.0,0.0,False,False
video::ELhvo8YnYnI,video,1,Insivumeh prevé lluvias fuertes por dos ondas del este,ELhvo8YnYnI,,,,,,,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,News & Politics,topic,5182,0.0,0.0,False,False
video::EQDcEgFpXCk,video,1,Guatemala: Gobierno refuerza lucha contra las pandillas en …,EQDcEgFpXCk,,,,,,,UCUdOoVWuWmgo1wByzcsyKDQ,FRANCE 24 Español,News & Politics,topic,5459,0.0,0.0,False,False
video::EZfm-05qtWo,video,1,Municipalidad de Guatemala prepara plan de actividades en S…,EZfm-05qtWo,,,,,,,UCFu4dCls6GPdTvgIeE9wjOA,Cucurucho en Guatemala,People & Blogs,topic,128,0.0,0.0,False,False
video::F72Rdq5crG4,video,1,Cambios en el Ministerio de Comunicaciones: Salen Lizzette …,F72Rdq5crG4,,,,,,,UC-GLagjBhWAZ3IOWFgzqIAw,Canal Antigua,News & Politics,official_gov,1441,0.0,0.0,False,False
video::FEc1BCuBiDg,video,1,¡Estamos con ustedes!,FEc1BCuBiDg,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,topic,1562,0.0,0.0,False,False
video::FQP4JTo9ShA,video,1,Rafael Carrera y el nacimiento de Guatemala,FQP4JTo9ShA,,,,,,,UCvegRo82EipXUzAHQXZmr4A,MundoHistoria,Education,topic,1420,0.0,0.0,False,False
video::FU5zLTb4inc,video,1,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,FU5zLTb4inc,,,,,,,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,News & Politics,topic,549,0.0,0.0,False,False
video::Fapc1-8m5Zc,video,1,Municipalidad de Guatemala 21/11/2025,Fapc1-8m5Zc,,,,,,,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,People & Blogs,topic,282,0.0,0.0,False,False
video::Fb2Ccfq5S9w,video,1,Reo y su esposa fueron asesinados dentro del Preventivo de …,Fb2Ccfq5S9w,,,,,,,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,News & Politics,topic,15431,0.0,0.0,False,False
video::FuTz67jS7m0,video,1,124 nuevos brigadas refuerzan la seguridad vial en Guatemala,FuTz67jS7m0,,,,,,,UCuKuUrmHoNaJJHE27Aac9PQ,PROVIAL-CIV,Education,official_gov,45,0.0,0.0,False,False
video::G2u4Rbq7zU4,video,1,Arévalo anuncia nueva cárcel de máxima seguridad en Guatema…,G2u4Rbq7zU4,,,,,,,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,News & Politics,topic,6327,0.0,0.0,False,False
video::GgU7qhmf020,video,1,Sueños GT: educación para la niñez de vendedores ambulantes…,GgU7qhmf020,,,,,,,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,Nonprofits & Activism,topic,167,0.0,0.0,False,False
video::GjGMSFSE1gY,video,1,"“Gracias a dios, no hay reelección” 🤡",GjGMSFSE1gY,,,,,,,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,channel,130,0.0,0.0,False,False
video::HMJXf1VdM5E,video,1,Lluvia inusual de Martes Santo provoca inundaciones en zona…,HMJXf1VdM5E,,,,,,,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,topic,1688,0.0,0.0,False,False
video::H_TGv_cMwww,video,1,PMT: La fuerza laboral reguladora del tránsito más grande,H_TGv_cMwww,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,official_gov,2383,0.0,0.0,False,False
video::I277M6i4jnY,video,1,Gestión del Riesgo de Desastres desde las comunidades.,I277M6i4jnY,,,,,,,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,topic,242,0.0,0.0,False,False
video::IZLflL4Hgco,video,1,El ciudadano Toriello da un paso al frente,IZLflL4Hgco,,,,,,,UCGSQ821fpPy-yXL9mUmKbBg,TanGente Podcast,Entertainment,topic,28013,0.0,0.0,False,False
video::IcF9rRdAtp8,video,1,Ministro de Comunicaciones Alejandro Sinibaldi realiza supe…,IcF9rRdAtp8,,,,,,,UCiQAWoQNcuKIAvCCFQC54UQ,Ministerio de Comunicaciones Infraestructura y Vivienda,People & Blogs,official_gov,211,0.0,0.0,False,False
video::J6ctng-yAnI,video,1,CIV PROVIAL GRADUACIÓN XV PROMOCIÓN BRIGADAS 140619,J6ctng-yAnI,,,,,,,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,People & Blogs,official_gov,2981,0.0,0.0,False,False
video::JErfmk-TlRg,video,1,Rendición de Cuentas - Primer Cuatrimestre 2023,JErfmk-TlRg,,,,,,,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,People & Blogs,official_gov,32,0.0,0.0,False,False
video::J_HBzJUTOus,video,1,Presentan estrategia nacional para prevenir violencia duran…,J_HBzJUTOus,,,,,,,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,News & Politics,official_gov,17,0.0,0.0,False,False
video::JdxHJkQjM50,video,1,🚡 ¿Cómo va avanzando #AeroMetroGT?,JdxHJkQjM50,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,topic,20901,0.0,0.0,False,False
video::JgmCtBQWNL8,video,1,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,JgmCtBQWNL8,,,,,,,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,topic,1165,0.0,0.0,False,False
video::JkpVO1hx2f8,video,1,10 Preguntas a un año del Paro Nacional,JkpVO1hx2f8,,,,,,0.15734617101649442,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,channel,673,3.0,3.0,True,True
video::Jr1hJ92H_Nc,video,1,#SinMáscaras | GUERRA SUCIA PERO SUCIA EN SERIO LLEGA A TV …,Jr1hJ92H_Nc,,,,,,,UCH4M_4Ed6SUidQthmZ60M2g,Manuel Pedrero,News & Politics,topic,62941,0.0,0.0,False,False
video::K1IA6oTGws8,video,1,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,K1IA6oTGws8,,,,,,,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,News & Politics,official_gov,530,0.0,0.0,False,False
video::K2qWcueeMOc,video,1,#EnvivoDCA | Conferencia de prensa de Gobierno de Guatemala,K2qWcueeMOc,,,,,,,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,News & Politics,official_gov,802,0.0,0.0,False,False
video::K50uijsHnAM,video,1,Informe desde Ciudad de Guatemala: crisis de seguridad tras…,K50uijsHnAM,,,,,,,UCUdOoVWuWmgo1wByzcsyKDQ,FRANCE 24 Español,News & Politics,topic,135249,0.0,0.0,False,False
video::KIO6wIJXYY0,video,1,"Se tiene que cambiar el sistema electoral en Guatemala, ase…",KIO6wIJXYY0,,,,,,,UC_lEiu6917IJz03TnntWUaQ,CNN en Español,News & Politics,topic,16830,0.0,0.0,False,False
video::KWCyMd4dxkY,video,1,Recorrido de los 21K BAM de la Municipalidad de Guatemala,KWCyMd4dxkY,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,official_gov,13077,0.0,0.0,False,False
video::KkNQhX_kg8A,video,1,🇬🇹HISTORIA de GUATEMALA en 17 minutos🇬🇹 - El Mapa de Sebas,KkNQhX_kg8A,,,,,,,UCVbOEcs6RMxXXX3WWNtl_Fw,El Mapa de Sebas,Education,topic,749356,0.0,0.0,False,False
video::LRzZy8xBrjA,video,1,Conferencia de prensa ante el incremento de los combustible…,LRzZy8xBrjA,,,,,,,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,official_gov,670,0.0,0.0,False,False
video::LeN6wpNIB-4,video,1,GUATEMALA RECIBE 135 NICARAGUENESES LIBERADOS POR ORTEGA,LeN6wpNIB-4,,,,,,,UCgItjn_ZWFWcv1MlpKIkqgQ,IDocumenta,People & Blogs,topic,28,0.0,0.0,False,False
video::LqY_vAsa4PY,video,1,“Guatemala: Una historia escrita con corrupción”,LqY_vAsa4PY,,,,,,,UCBQ9OCZNvmC--OH_e-qGGiA,PFNSE MEDIA,News & Politics,topic,2291,0.0,0.0,False,False
video::MMECHN8SFNw,video,1,"Noticiero en Directo 1 pm, 27 de Agosto de 2026",MMECHN8SFNw,,,,,,,UCdSVqHGHzyMTXSafUHY-e-w,Noticiero Guatevisión 13 Hrs.,News & Politics,topic,4838,0.0,0.0,False,False
video::MRJ9mKnXR9M,video,1,Labor de la PMT es honesta aseguran vecinos,MRJ9mKnXR9M,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,People & Blogs,official_gov,1075,0.0,0.0,False,False
video::MdIa2Dtj77I,video,1,"Consejos para tu viaje a Guatemala: hospedaje, telefonía, t…",MdIa2Dtj77I,,,,,,,UCZyaNecz9ugVReNcNfXXurA,Aventuras de una programadora,People & Blogs,topic,134775,0.0,0.0,False,False
video::Mh94uXZvCLo,video,1,DE LOS BOTS AL RECHAZO: CERIMEDO Y LA “GUERRILLA DE LAS RED…,Mh94uXZvCLo,,,,,,,UCBDxkiJk5id4TIOa1FotGUA,La Coma,News & Politics,topic,21,0.0,0.0,False,False
video::Mme4XikKnlc,video,1,Municipalidad anuncia 111 nuevos autobuses y 17 rutas para …,Mme4XikKnlc,,,,,,,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,topic,3146,0.0,0.0,False,False
video::N1QkRu38BFE,video,1,¡YA CAYÓ ALITO MORENO! ALERTA LO DESTITUYEN DIPUTADOS VOTAN…,N1QkRu38BFE,,,,,,,UC2EbdGoJZwR_WvkmB0i4rMg,Alexis Burelo,News & Politics,topic,15747,0.0,0.0,False,False
video::NCvoO61aIfw,video,1,Ya casi! Así avanza el Aerómetro que cambiará el transporte…,NCvoO61aIfw,,,,,,,UCkXkEfAaEGxUaIT6TBBkwMw,One Life,Entertainment,topic,26744,0.0,0.0,False,False
video::NcIcixCdQH4,video,1,PNC garantiza seguridad a turistas que visitan el colcán de…,NcIcixCdQH4,,,,,,,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,Science & Technology,official_gov,7681,0.0,0.0,False,False
video::Nc_Iy0MriYw,video,1,🛑🛑Actualización PROVIAL🛑🛑,Nc_Iy0MriYw,,,,,,,UCuKuUrmHoNaJJHE27Aac9PQ,PROVIAL-CIV,News & Politics,official_gov,179,0.0,0.0,False,False
video::NnKpTEfhWjI,video,1,✅ ASÍ es una EXHIBICION DE BUSES EN GUATEMALA,NnKpTEfhWjI,,,,,,,UCDfEVbDrimcKw5lfbps915g,De todo Gt,Travel & Events,topic,424874,0.0,0.0,False,False
video::O6gI0ooBM3E,video,1,¿Cómo es el tráfico en Guatemala? 56 días perdidos cada año…,O6gI0ooBM3E,,,,,,,UC8mJT9xUcwgEM1vaMaruysw,República TV,News & Politics,topic,16786,0.0,0.0,False,False
video::OXf_VvvyIDw,video,1,Municipalidad de Guatemala 31/08/2026,OXf_VvvyIDw,,,,,,,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,People & Blogs,topic,28,0.0,0.0,False,False
video::OgOICSTSa7k,video,1,¡DÉJAME VIVIR! GUATEMALA INTENSIFICA LA LUCHA CONTRA LA CAC…,OgOICSTSa7k,,,,,,,UCgItjn_ZWFWcv1MlpKIkqgQ,IDocumenta,News & Politics,topic,6,0.0,0.0,False,False
video::OkXlHx0hx-8,video,1,EE.UU. envía a mexicanos deportados a Guatemala antes de su…,OkXlHx0hx-8,,,,,,-0.4730978589039296,UCRwA1NUcUnwsly35ikGhp0A,Noticias Telemundo,News & Politics,topic,14200,25.0,18.0,True,True
video::On7jqOm1bpg,video,1,🌟Seguimos avanzando🌱,On7jqOm1bpg,,,,,,,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,News & Politics,official_gov,10,0.0,0.0,False,False
video::Oy6sKBhduu4,video,1,"Realizan Reunión Ordinaria de #CODEDE, 25 de febrero 2025.",Oy6sKBhduu4,,,,,,,UC_ONTY8RI6b-VqB-dhQ5qBQ,Camarita Castro GT,People & Blogs,topic,84,0.0,0.0,False,False
video::Oztw_Hta52I,video,1,TRAFICO EN GUATEMALA,Oztw_Hta52I,,,,,,,UC6ZUGqkstVjgNPvxtb90d8A,CHAPINISIMO,Entertainment,topic,2326,0.0,0.0,False,False
video::PMaSDoG0H1U,video,1,¿Adiós al tráfico? Así es la nueva carretera Radial 6 para …,PMaSDoG0H1U,,,,,,,UCMJ_FUWKr7PyXfvY55BdGZg,La Red 1061,News & Politics,topic,60,0.0,0.0,False,False
video::Pg1qw0KJI4E,video,1,Surgen detalles de la masacre en Boca del Monte: madre de u…,Pg1qw0KJI4E,,,,,,,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,topic,20503,0.0,0.0,False,False
video::PjmxCj-a9Hg,video,1,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,PjmxCj-a9Hg,,,,,,-0.4223267150484025,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,topic,3628,25.0,19.0,True,True
video::Q-MNTYsZgk4,video,1,¿Qué ha pasado con la contaminación del aire?,Q-MNTYsZgk4,,,,,,,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,channel,45,0.0,0.0,False,False
video::Q7j1OUxkn9w,video,1,Dañan puerta del área de parqueo del Congreso,Q7j1OUxkn9w,,,,,,,UCmoP9Lvc92Bsl4Vu90kv9GQ,InfoGT Noticias,People & Blogs,topic,4725,0.0,0.0,False,False
video::Q7nhEeibBK4,video,1,Desfile navideño 2024 - @MunicipalidaddeGuatemala-1551,Q7nhEeibBK4,,,,,,,UCbKjY2f2sGaghyrIeqjZvmg,ALIS MOLINA CREA,Entertainment,topic,255,0.0,0.0,False,False
video::QUG4etpjgos,video,1,Guatemala Habla sobre la seguridad en el país,QUG4etpjgos,,,,,,,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,News & Politics,topic,35,0.0,0.0,False,False
video::Qc_oHqe4Cjc,video,1,QUÉ GUARDAS EN LA CINTURA? 🔫🥕🥓🐷🤔@lilyvlogs6899 @ElJuanete19…,Qc_oHqe4Cjc,,,,,,,UCzwR2o8LFAgAMfO0KIcFh0A,CANALES ROBOS Y MENTIRAS 💰🧐,People & Blogs,topic,2166,0.0,0.0,False,False
video::R-fRv_WoZOE,video,1,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,R-fRv_WoZOE,,,,,,,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,topic,1284,0.0,0.0,False,False
video::RIpKKQh26cg,video,1,Ejército de Guatemala descubre túnel para fuga masiva en pe…,RIpKKQh26cg,,,,,,,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,News & Politics,topic,29782,0.0,0.0,False,False
video::RjG-y7Y2-k4,video,1,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,RjG-y7Y2-k4,,,,,,,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,News & Politics,topic,239,0.0,0.0,False,False
video::Rk-3ks9mh3o,video,1,CIV ✔️ garantiza transparencia 🔍 y rendición de cuentas📝,Rk-3ks9mh3o,,,,,,,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,News & Politics,official_gov,21,0.0,0.0,False,False
video::ShYWqmOpjFk,video,1,Ministro de Comunicaciones reitera sobre avances en ruta Pa…,ShYWqmOpjFk,,,,,,,UCrAoF9-9Vvb9_zK0t-m2Rhg,La Hora,News & Politics,official_gov,242,0.0,0.0,False,False
video::SryjaiL2B4Q,video,1,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,SryjaiL2B4Q,,,,,,,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,News & Politics,official_gov,352,0.0,0.0,False,False
video::THY2YBne3QE,video,1,"Los ALUCINANTES autobuses de Guatemala | ""Burras""",THY2YBne3QE,,,,,,,UCECJDeK0MNapZbpaOzxrUPA,Luisito Comunica,Comedy,topic,8190449,0.0,0.0,False,False
video::TSID63-IC3Y,video,1,Operativo Relámpago de -PROVIAL - DGT - DIACO - en 41 Calle…,TSID63-IC3Y,,,,,,,UCuKuUrmHoNaJJHE27Aac9PQ,PROVIAL-CIV,People & Blogs,official_gov,332,0.0,0.0,False,False
video::TT4qJ5FXHYE,video,1,"I’x K’at: el primer equipo guatemalteco de pelota maya, con…",TT4qJ5FXHYE,,,,,,0.4665697691962123,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,channel,1075,4.0,4.0,True,True
video::TTijnAoFnzY,video,1,Conred reprograma simulacro nacional para el 24 de febrero,TTijnAoFnzY,,,,,,,UCq0Cm-3SKthEySQc2JZBi1A,T13 Noticias Guatemala,News & Politics,official_gov,200,0.0,0.0,False,False
video::TXlMv6bt25w,video,1,Más de 42 mil afectados por lluvias en Guatemala; Conred re…,TXlMv6bt25w,,,,,,,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,topic,2294,0.0,0.0,False,False
video::TnZGNY1RsJE,video,1,Festival navideño 2025 @MunicipalidaddeGuatemala-1551,TnZGNY1RsJE,,,,,,,UCuc8l25EFE17DV8dD64d2AQ,HeX4EveR,People & Blogs,topic,148,0.0,0.0,False,False
video::UDFS8gl80h8,video,1,#AprendeConCONRED qué es el Sistema CONRED y quienes lo con…,UDFS8gl80h8,,,,,,,UC6SA1dVHvAkc6yNS_t5cbGw,Conred,Education,official_gov,521,0.0,0.0,False,False
video::UTf26hS1UJ8,video,1,🚦💙 PROVIAL: Proteger y Servir,UTf26hS1UJ8,,,,,,,UCuKuUrmHoNaJJHE27Aac9PQ,PROVIAL-CIV,Education,official_gov,38,0.0,0.0,False,False
video::UcvHq8j-J38,video,1,"Ministerio de Comunicaciones, Infraestructura y Vivienda y …",UcvHq8j-J38,,,,,,,UCJJ071vIw7Bu8lJmXfiVrKw,Ministerio de Finanzas Públicas Guatemala,News & Politics,official_gov,222,0.0,0.0,False,False
video::UhL9y3KUl8E,video,1,SHAI WA: la vecina queer de Casa Presidencial,UhL9y3KUl8E,,,,,,0.9715507568325847,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,channel,1755,1.0,1.0,True,True
video::UzeOcBM9cuU,video,1,Conred Podcast Episodio 04: Amenaza sísmica y volcánica en …,UzeOcBM9cuU,,,,,,,UC6SA1dVHvAkc6yNS_t5cbGw,Conred,Education,official_gov,127,0.0,0.0,False,False
video::VfBrLONPnFM,video,1,ME quité el MIEDO de viajar en los buses de GUATEMALA 🔥,VfBrLONPnFM,,,,,,,UCDfEVbDrimcKw5lfbps915g,De todo Gt,People & Blogs,topic,329489,0.0,0.0,False,False
video::VgcpKa1h_2Q,video,1,CONQUISTA LA CIUDAD / 21K BAM de la Municipalidad de Guatem…,VgcpKa1h_2Q,,,,,,,UC_nkMVSKgO9PeEaZ3LbPodg,21KMuniGuate,Sports,topic,3110,0.0,0.0,False,False
video::VuIl4tjeKGQ,video,1,La ciudad sigue modernizándose para ti y tu familia.,VuIl4tjeKGQ,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,official_gov,39168,0.0,0.0,False,False
video::W415t12o3DA,video,1,Mujer con crisis nerviosa tras intento de asalto,W415t12o3DA,,,,,,,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,News & Politics,topic,4737,0.0,0.0,False,False
video::WIUZtitfLRw,video,1,Caminar en una ciudad hecha para carros,WIUZtitfLRw,,,,,,-0.5598447892116383,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,channel,422,6.0,6.0,True,True
video::WQcgx8rs0Qo,video,1,"PMT SE BURL4 DE UN MOTORISTA D1SC4PACIT4D0, DISCULPESE POR …",WQcgx8rs0Qo,,,,,,,UCH1AYkCs1GpNK_xUwFYTsaQ,Cronos Time GT,Education,official_gov,1861,0.0,0.0,False,False
video::WXA2Apo79jA,video,1,Resumen de atención a Emergencias CIV,WXA2Apo79jA,,,,,,,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,News & Politics,official_gov,29,0.0,0.0,False,False
video::WXgGL9rZUHo,video,1,#EnvivoDCA | Conferencia de prensa del Gobierno de Guatemala,WXgGL9rZUHo,,,,,,,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,News & Politics,topic,190,0.0,0.0,False,False
video::XLkVzqqL34Q,video,1,Nueva Mega Autopista Xochi en Guatemala 🇬🇹 ¿Vale la pena? (…,XLkVzqqL34Q,,,,,,,UCkXkEfAaEGxUaIT6TBBkwMw,One Life,Entertainment,topic,44510,0.0,0.0,False,False
video::XVZM15KVXjM,video,1,Conoce sobre la actualización de la Norma para la Reducción…,XVZM15KVXjM,,,,,,,UC6SA1dVHvAkc6yNS_t5cbGw,Conred,Education,official_gov,267,0.0,0.0,False,False
video::X_FAIef8qlE,video,1,Cruzando la ciudad a puro Transmetro,X_FAIef8qlE,,,,,,-0.888206748990342,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,channel,1140,1.0,1.0,True,True
video::XktDG8dmcd0,video,1,Torrenciales lluvias dejan decenas de muertos y miles de ev…,XktDG8dmcd0,,,,,,,UCT4Jg8h03dD0iN3Pb5L0PMA,DW Español,News & Politics,topic,5171,0.0,0.0,False,False
video::YJohmVLc9QA,video,1,How to Get Around Guatemala: Complete Transportation Guide …,YJohmVLc9QA,,,,,,,UCCM52vmXEcGzRlYyjP47PPg,Chris & Grace,Travel & Events,topic,3897,0.0,0.0,False,False
video::YLFXK2c60Xc,video,1,Por estas razones el 65% de las denuncias por violación en …,YLFXK2c60Xc,,,,,,,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,channel,200,0.0,0.0,False,False
video::YSsECnqTVik,video,1,Suscriben convenios para transferencia de fondos a CAIMUS y…,YSsECnqTVik,,,,,,,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,News & Politics,official_gov,15,0.0,0.0,False,False
video::ZHJoIah2Owo,video,1,Conoce como funciona el Sistema Conred #laprevenciónestarea…,ZHJoIah2Owo,,,,,,,UC6SA1dVHvAkc6yNS_t5cbGw,Conred,Education,official_gov,182,0.0,0.0,False,False
video::ZNwStkzWgso,video,1,Elección judicial en Guatemala: Astrid Lemus y Luis Bermejo…,ZNwStkzWgso,,,,,,,UC_lEiu6917IJz03TnntWUaQ,CNN en Español,News & Politics,topic,24636,0.0,0.0,False,False
video::ZPBiWdHXg20,video,1,Piloto de tráiler accidentado en ruta al Atlántico era un m…,ZPBiWdHXg20,,,,,,,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,topic,233632,0.0,0.0,False,False
video::ZS74P3DnykA,video,1,"Policía Nacional Civil gradúa 3,978 nuevos agentes",ZS74P3DnykA,,,,,,,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,News & Politics,official_gov,115270,0.0,0.0,False,False
video::Z_pWnOi7oRw,video,1,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,Z_pWnOi7oRw,,,,,,,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,News & Politics,official_gov,1329,0.0,0.0,False,False
video::ZhrDgVZkhg4,video,1,FORMACION BRIGADA DE PROVIAL,ZhrDgVZkhg4,,,,,,,UCnbd_gs8-e1CQ6izIYtnSig,PROVIAL GUATEMALA,People & Blogs,official_gov,4419,0.0,0.0,False,False
video::_1VIxOLyaUQ,video,1,Sonido de trafico y ciudad 💤 ruido de calle para dormir beb…,_1VIxOLyaUQ,,,,,,,UCKZ0c9xQAIokTOf4iPJd5jw,Ambient Sound Explorer,Entertainment,topic,330057,0.0,0.0,False,False
video::_3kK0or6QI0,video,1,PROVIAL guatemala,_3kK0or6QI0,,,,,,,UCdd624oESXuVlcGtrzMWEBQ,heto009,News & Politics,official_gov,2054,0.0,0.0,False,False
